P -2261.892, 557.512, -40.7190,  240, 240, 240,  2,  107_Vanward_Street
P -2265.631, 349.319, -40.7190,  240, 240, 240,  2,  109_Vanward_Street
P -2264.734, 129.677, -40.7190,  240, 240, 240,  2,  111_Vanward_Street
P -2161.891, -49.284, -40.7190,  240, 240, 240,  2,  113_Vanward_Street
P -2208.266, 244.204, -40.7190,  240, 240, 240,  2,  112_Vanward_Street
P -2201.13, 452.425, -40.6240,  240, 240, 240,  2,  110_Vanward_Street
P -1929.402, 225.965, -40.7190,  240, 240, 240,  2,  114_Vanward_Street
P -1743.71, 185.382, -40.7190,  240, 240, 240,  2,  116_Vanward_Street
P -1467.56, 205.641, 59.2807,  240, 240, 240,  2,  101_Vanward_Heights
P -1925.411, -1244.184, 59.2839,  0, 127, 0,  2,  101_Park_Circle
P -2102.364, -1184.711, 59.2807,  0, 127, 0,  2,  102_Park_Circle
P -2269.007, -1173.625, 59.2807,  0, 127, 0,  2,  103_Park_Circle
P -2251.034, -1361.149, 59.2807,  0, 127, 0,  2,  104_Park_Circle
P -2140.664, -1504.605, 59.2781,  0, 127, 0,  2,  105_Park_Circle
P -1963.296, -1542.554, 59.2807,  0, 127, 0,  2,  106_Park_Circle
P -1764.217, -1535.351, 59.2807,  0, 127, 0,  2,  107_Park_Circle
P -1571.146, -1533.291, 59.2807,  0, 127, 0,  2,  108_Park_Circle
P -2056.158, -2520.81, 31.2807,  127, 0, 0,  2,  105_Guild_Way
P -1913.516, -2703.696, 31.2807,  127, 0, 0,  2,  104_Guild_Way
P -2200.005, -2905.385, 31.2807,  127, 0, 0,  2,  101_Guild_Way
P -1935.849, -2894.673, 31.2807,  127, 0, 0,  2,  102_Guild_Way
P -1710.023, -2847.59, 31.2807,  127, 0, 0,  2,  103_Guild_Way
P -444.391, -2876.67, -70.7189,  0, 240, 240,  2,  101_Terminus_Street
P -222.489, -2876.798, -70.6149,  0, 240, 240,  2,  102_Terminus_Street
P 11.1, -2877.116, -70.9314,  0, 240, 240,  2,  103_Terminus_Street
P 298.723, -2886.131, -100.7190,  0, 240, 240,  2,  104_Terminus_Street
P 500.684, -3097.844, -1.7192,  0, 240, 240,  2,  101_Terminus_Heights
P 289.726, -2806.129, -100.7190,  0, 240, 240,  2,  105_Terminus_Street
P 93.114, -2479.454, -101.6363,  0, 240, 240,  2,  107_Terminus_Street
P 23.666, -1343.898, 64.2807,  255, 0, 255,  2,  Betwixt_Avenue
P -80.138, -1321.626, 64.2807,  255, 0, 255,  2,  104_Betwixt_Avenue
P 43.657, -962.22, 64.2807,  255, 0, 255,  2,  102_Betwixt_Avenue
P 389.829, -782.358, 91.2807,  255, 0, 255,  2,  107_Betwixt_Avenue
P 394.798, -1040.73, 91.2807,  255, 0, 255,  2,  106_Betwixt_Avenue
P 390.969, -1300.819, 91.2807,  255, 0, 255,  2,  105_Betwixt_Avenue
P -208.127, -853.791, 44.2807,  255, 0, 255,  2,  101_Betwixt_Avenue

L -212.448, 716.774, 72.4430, -195.593, 700.334, 72.4430,  240, 240, 0
L -247.689, 652.66, 72.4410, -212.448, 716.774, 72.4430,  240, 240, 0
L -280.547, 721.942, 72.4420, -247.689, 652.66, 72.4410,  240, 240, 0
L -290.048, 708.183, 72.4430, -280.547, 721.942, 72.4420,  240, 240, 0
L -248.245, 619.192, 72.4390, -290.048, 708.183, 72.4430,  240, 240, 0
L -195.593, 700.334, 72.4420, -248.245, 619.209, 72.4420,  240, 240, 0
L -167.127, 913.795, 72.4430, -88.58, 913.514, 72.4430,  240, 240, 0
L -135.026, 849.148, 72.4420, -88.58, 913.514, 72.4410,  240, 240, 0
L -107.985, 846.289, 72.4410, -135.026, 849.148, 72.4420,  240, 240, 0
L -58.601, 926.576, 72.4410, -107.993, 846.289, 72.4420,  240, 240, 0
L -156.35, 932.118, 72.4430, -58.602, 926.585, 72.4430,  240, 240, 0
L -167.127, 913.795, 72.4410, -156.35, 932.118, 72.4430,  240, 240, 0
L -362.917, 849.113, 72.4390, -406.288, 930.685, 72.4420,  240, 240, 0
L -342.535, 852.339, 72.4430, -362.917, 849.113, 72.4390,  240, 240, 0
L -380.4, 913.884, 72.4420, -342.535, 852.339, 72.4430,  240, 240, 0
L -306.528, 906.969, 72.4430, -380.4, 913.884, 72.4420,  240, 240, 0
L -314.132, 928.371, 72.4410, -306.528, 906.969, 72.4430,  240, 240, 0
L -406.288, 930.685, 72.4430, -314.132, 928.371, 72.4410,  240, 240, 0
L 359.826, -939.688, 141.4316, 409.838, -989.429, 141.4267,  255, 0, 255
L 349.623, -954.217, 141.4333, 359.826, -939.688, 141.4316,  255, 0, 255
L 409.838, -989.429, 141.4320, 349.623, -954.217, 141.4333,  255, 0, 255
L 251.688, -1124.163, 141.4287, 310.88, -1157.923, 141.4314,  255, 0, 255
L 301.889, -1170.64, 141.4301, 251.688, -1124.163, 141.4287,  255, 0, 255
L 310.88, -1157.923, 141.4264, 301.889, -1170.64, 141.4301,  255, 0, 255
L 237.042, -991.2, 141.4339, 136.777, -1075.847, 141.4210,  255, 0, 255
L 353.781, -1046.839, 141.4319, 237.042, -991.2, 141.4339,  255, 0, 255
L 260.772, -1053.944, 144.7315, 353.781, -1046.839, 141.4319,  255, 0, 255
L 432.253, -1181.582, 141.4283, 260.772, -1053.944, 144.7315,  255, 0, 255
L 525.629, -1024.446, 143.1924, 432.253, -1181.582, 141.4283,  255, 0, 255
L 422.518, -1115.452, 141.4302, 525.629, -1024.446, 143.1924,  255, 0, 255
L 320.223, -1070.937, 141.4299, 422.518, -1115.452, 141.4302,  255, 0, 255
L 407.814, -1063.438, 141.4338, 320.223, -1070.937, 141.4299,  255, 0, 255
L 228.837, -926.639, 141.4327, 407.814, -1063.438, 141.4338,  255, 0, 255
L 136.777, -1075.847, 141.4341, 228.837, -926.639, 141.4327,  255, 0, 255
L 239.044, -2971.53, -43.6433, 234.494, -2969.773, -43.6415,  0, 240, 240
L 244.26, -2973.122, -43.6480, 239.044, -2971.53, -43.6433,  0, 240, 240
L 246.079, -2972.296, -43.6415, 244.26, -2973.122, -43.6480,  0, 240, 240
L 249.199, -2970.31, -43.6379, 246.079, -2972.296, -43.6415,  0, 240, 240
L 251.529, -2968.44, -43.6400, 249.199, -2970.31, -43.6379,  0, 240, 240
L 253.729, -2966.294, -43.6398, 251.529, -2968.44, -43.6400,  0, 240, 240
L 255, -2964.801, -43.6398, 253.729, -2966.294, -43.6398,  0, 240, 240
L 257.971, -2961.379, -43.6398, 255, -2964.801, -43.6398,  0, 240, 240
L 259.236, -2957.596, -43.6396, 257.971, -2961.379, -43.6398,  0, 240, 240
L 260.708, -2953.393, -43.6409, 259.236, -2957.596, -43.6396,  0, 240, 240
L 260.942, -2952.488, -43.6409, 260.708, -2953.393, -43.6409,  0, 240, 240
L 261.233, -2942.242, -43.6407, 260.942, -2952.488, -43.6409,  0, 240, 240
L 259.141, -2924.394, -43.6482, 261.233, -2942.242, -43.6407,  0, 240, 240
L 256.119, -2928.944, -43.6392, 259.141, -2924.394, -43.6482,  0, 240, 240
L 255.998, -2929.909, -43.6240, 256.119, -2928.944, -43.6392,  0, 240, 240
L 253.609, -2931.763, -43.6392, 255.998, -2929.909, -43.6240,  0, 240, 240
L 250.995, -2933.985, -43.6364, 253.609, -2931.763, -43.6392,  0, 240, 240
L 248.709, -2935.545, -43.6396, 250.995, -2933.985, -43.6364,  0, 240, 240
L 243.587, -2938.371, -43.6400, 248.709, -2935.545, -43.6396,  0, 240, 240
L 240.608, -2939.678, -43.6349, 243.587, -2938.371, -43.6400,  0, 240, 240
L 236.855, -2940.835, -43.6387, 240.608, -2939.678, -43.6349,  0, 240, 240
L 228.759, -2942.258, -43.6403, 236.855, -2940.835, -43.6387,  0, 240, 240
L 221.764, -2942.731, -43.6377, 228.759, -2942.258, -43.6403,  0, 240, 240
L 216.001, -2942.548, -43.6394, 221.764, -2942.731, -43.6377,  0, 240, 240
L 209.853, -2942.543, -43.6394, 216.001, -2942.548, -43.6394,  0, 240, 240
L 205.025, -2941.304, -43.6388, 209.853, -2942.543, -43.6394,  0, 240, 240
L 200.98, -2940.67, -43.6390, 205.025, -2941.304, -43.6388,  0, 240, 240
L 192.964, -2938.577, -43.6400, 200.98, -2940.67, -43.6390,  0, 240, 240
L 184.095, -2935.961, -43.6407, 192.964, -2938.577, -43.6400,  0, 240, 240
L 176.737, -2933.802, -43.6405, 184.095, -2935.961, -43.6407,  0, 240, 240
L 158.905, -2926.747, -43.6398, 176.737, -2933.802, -43.6405,  0, 240, 240
L 116.885, -2908.383, -43.6398, 158.905, -2926.747, -43.6398,  0, 240, 240
L 57.829, -2876.837, -43.6396, 116.885, -2908.383, -43.6398,  0, 240, 240
L 47.263, -2872.402, -43.6390, 57.829, -2876.837, -43.6396,  0, 240, 240
L 40.475, -2870.163, -43.6394, 47.263, -2872.402, -43.6390,  0, 240, 240
L 31.05, -2868.866, -43.6377, 40.475, -2870.163, -43.6394,  0, 240, 240
L 21.645, -2867.204, -43.6396, 31.05, -2868.866, -43.6377,  0, 240, 240
L 18.138, -2867.494, -43.6381, 21.645, -2867.204, -43.6396,  0, 240, 240
L 14.688, -2868.198, -43.6385, 18.138, -2867.494, -43.6381,  0, 240, 240
L 11.46, -2869.237, -43.6377, 14.688, -2868.198, -43.6385,  0, 240, 240
L 6.964, -2871.205, -43.6377, 11.46, -2869.237, -43.6377,  0, 240, 240
L 3.813, -2872.969, -43.6377, 6.964, -2871.205, -43.6377,  0, 240, 240
L 0.81, -2875.127, -43.6385, 3.813, -2872.969, -43.6377,  0, 240, 240
L -1.786, -2877.506, -43.6400, 0.81, -2875.127, -43.6385,  0, 240, 240
L -3.98, -2880.25, -43.6383, -1.786, -2877.506, -43.6400,  0, 240, 240
L -6.023, -2883.565, -43.6375, -3.98, -2880.25, -43.6383,  0, 240, 240
L -7.6, -2886.556, -43.6379, -6.023, -2883.565, -43.6375,  0, 240, 240
L -8.963, -2889.544, -43.6387, -7.6, -2886.556, -43.6379,  0, 240, 240
L -9.811, -2892.783, -43.6390, -8.963, -2889.544, -43.6387,  0, 240, 240
L -10.383, -2896.176, -43.6381, -9.811, -2892.783, -43.6390,  0, 240, 240
L -10.861, -2900.666, -43.6388, -10.383, -2896.176, -43.6381,  0, 240, 240
L -11.354, -2917.444, -43.6394, -10.861, -2900.666, -43.6388,  0, 240, 240
L -10.315, -2918.58, -43.6420, -11.354, -2917.444, -43.6394,  0, 240, 240
L -9.153, -2917.518, -43.6473, -10.315, -2918.58, -43.6420,  0, 240, 240
L -1.927, -2910.828, -43.6375, -9.153, -2917.518, -43.6473,  0, 240, 240
L 2.776, -2907.203, -43.6375, -1.927, -2910.828, -43.6375,  0, 240, 240
L 5.588, -2905.393, -43.6388, 2.776, -2907.203, -43.6375,  0, 240, 240
L 15.472, -2900.5, -43.6426, 5.588, -2905.393, -43.6388,  0, 240, 240
L 20.193, -2897.945, -43.6450, 15.472, -2900.5, -43.6426,  0, 240, 240
L 24.653, -2897.268, -43.6398, 20.193, -2897.945, -43.6450,  0, 240, 240
L 27.461, -2897.117, -43.6381, 24.653, -2897.268, -43.6398,  0, 240, 240
L 34.388, -2897.311, -43.6385, 27.461, -2897.117, -43.6381,  0, 240, 240
L 40.224, -2897.769, -43.6387, 34.388, -2897.311, -43.6385,  0, 240, 240
L 42.573, -2898.812, -43.6390, 40.224, -2897.769, -43.6387,  0, 240, 240
L 49.511, -2899.403, -43.6400, 42.573, -2898.812, -43.6390,  0, 240, 240
L 58.952, -2901.644, -43.6400, 49.511, -2899.403, -43.6400,  0, 240, 240
L 76.673, -2906.843, -43.6394, 58.952, -2901.644, -43.6400,  0, 240, 240
L 86.219, -2909.905, -43.6405, 76.673, -2906.843, -43.6394,  0, 240, 240
L 102.373, -2916.86, -43.6394, 86.219, -2909.905, -43.6405,  0, 240, 240
L 119.105, -2924.246, -43.6370, 102.373, -2916.86, -43.6394,  0, 240, 240
L 161.211, -2945.794, -43.6390, 119.105, -2924.246, -43.6370,  0, 240, 240
L 178.799, -2954.109, -43.6347, 161.211, -2945.794, -43.6390,  0, 240, 240
L 189.842, -2958.672, -43.6398, 178.799, -2954.109, -43.6347,  0, 240, 240
L 198.536, -2961.715, -43.6400, 189.842, -2958.672, -43.6398,  0, 240, 240
L 206.721, -2964.155, -43.6398, 198.536, -2961.715, -43.6400,  0, 240, 240
L 211.37, -2965.287, -43.6392, 206.721, -2964.155, -43.6398,  0, 240, 240
L 234.494, -2969.773, -43.6398, 211.37, -2965.287, -43.6392,  0, 240, 240
L 247.473, -3018.886, -43.6482, 245.096, -3005.764, -43.6418,  0, 240, 240
L 249.724, -3024.3, -43.6454, 247.473, -3018.886, -43.6482,  0, 240, 240
L 250.495, -3027.475, -43.6456, 249.724, -3024.3, -43.6454,  0, 240, 240
L 248.95, -3032.118, -43.6443, 250.495, -3027.475, -43.6456,  0, 240, 240
L 247.989, -3033.503, -43.6422, 248.95, -3032.118, -43.6443,  0, 240, 240
L 246.008, -3035.664, -43.6370, 247.989, -3033.503, -43.6422,  0, 240, 240
L 243.546, -3037.792, -43.6377, 246.008, -3035.664, -43.6370,  0, 240, 240
L 242.538, -3038.529, -43.6377, 243.546, -3037.792, -43.6377,  0, 240, 240
L 232.735, -3044.244, -43.6400, 242.538, -3038.529, -43.6377,  0, 240, 240
L 229.642, -3045.637, -43.6379, 232.735, -3044.244, -43.6400,  0, 240, 240
L 225.985, -3047.112, -43.6390, 229.642, -3045.637, -43.6379,  0, 240, 240
L 222.178, -3047.869, -43.6407, 225.985, -3047.112, -43.6390,  0, 240, 240
L 217.657, -3048.282, -43.6405, 222.178, -3047.869, -43.6407,  0, 240, 240
L 210.618, -3047.822, -43.6403, 217.657, -3048.282, -43.6405,  0, 240, 240
L 206.665, -3047.361, -43.6409, 210.618, -3047.822, -43.6403,  0, 240, 240
L 201.503, -3046.546, -43.6388, 206.665, -3047.361, -43.6409,  0, 240, 240
L 196.398, -3045.413, -43.6394, 201.503, -3046.546, -43.6388,  0, 240, 240
L 186.781, -3042.796, -43.6398, 196.398, -3045.413, -43.6394,  0, 240, 240
L 179.826, -3040.494, -43.6353, 186.781, -3042.796, -43.6398,  0, 240, 240
L 171.676, -3037.439, -43.6422, 179.826, -3040.494, -43.6353,  0, 240, 240
L 154.397, -3028.472, -43.6407, 171.676, -3037.439, -43.6422,  0, 240, 240
L 125.758, -3013.884, -43.6411, 154.397, -3028.472, -43.6407,  0, 240, 240
L 117.446, -3008.924, -43.6411, 125.758, -3013.884, -43.6411,  0, 240, 240
L 75.025, -2989.577, -43.6403, 117.446, -3008.924, -43.6411,  0, 240, 240
L 65.896, -2986.398, -43.6373, 75.025, -2989.577, -43.6403,  0, 240, 240
L 57.425, -2983.398, -43.6394, 65.896, -2986.398, -43.6373,  0, 240, 240
L 48.209, -2980.161, -43.6407, 57.425, -2983.398, -43.6394,  0, 240, 240
L 39.47, -2977.887, -43.6403, 48.209, -2980.161, -43.6407,  0, 240, 240
L 29.887, -2975.891, -43.6388, 39.47, -2977.887, -43.6403,  0, 240, 240
L 21.873, -2974.517, -43.6407, 29.887, -2975.891, -43.6388,  0, 240, 240
L 12.153, -2973.378, -43.6428, 21.873, -2974.517, -43.6407,  0, 240, 240
L 5.641, -2974.168, -43.6441, 12.153, -2973.378, -43.6428,  0, 240, 240
L 0.396, -2975.715, -43.6392, 5.641, -2974.168, -43.6441,  0, 240, 240
L -2.618, -2977.597, -43.6403, 0.396, -2975.715, -43.6392,  0, 240, 240
L -6.342, -2979.18, -43.6394, -2.618, -2977.597, -43.6403,  0, 240, 240
L -9.814, -2981.606, -43.6400, -6.342, -2979.18, -43.6394,  0, 240, 240
L -22.361, -2991.325, -43.6415, -9.814, -2981.606, -43.6400,  0, 240, 240
L -23.859, -2992.267, -43.6471, -22.361, -2991.325, -43.6415,  0, 240, 240
L -24.589, -2988.871, -43.6450, -23.859, -2992.267, -43.6471,  0, 240, 240
L -25.455, -2980.994, -43.6418, -24.589, -2988.871, -43.6450,  0, 240, 240
L -25.872, -2967.698, -43.6428, -25.455, -2980.994, -43.6418,  0, 240, 240
L -25.558, -2966.112, -43.6456, -25.872, -2967.698, -43.6428,  0, 240, 240
L -23.882, -2961.517, -43.6450, -25.558, -2966.112, -43.6456,  0, 240, 240
L -21.349, -2957.156, -43.6413, -23.882, -2961.517, -43.6450,  0, 240, 240
L -19.819, -2954.144, -43.6482, -21.349, -2957.156, -43.6413,  0, 240, 240
L -15.766, -2951.442, -43.6396, -19.819, -2954.144, -43.6482,  0, 240, 240
L -11.983, -2949.53, -43.6398, -15.766, -2951.442, -43.6396,  0, 240, 240
L -7.358, -2947.754, -43.6407, -11.983, -2949.53, -43.6398,  0, 240, 240
L -1.954, -2946.373, -43.6390, -7.358, -2947.754, -43.6407,  0, 240, 240
L 7.934, -2945.572, -43.6390, -1.954, -2946.373, -43.6390,  0, 240, 240
L 13.568, -2945.98, -43.6400, 7.934, -2945.572, -43.6390,  0, 240, 240
L 22.011, -2947.517, -43.6396, 13.568, -2945.98, -43.6400,  0, 240, 240
L 31.581, -2950.297, -43.6400, 22.011, -2947.517, -43.6396,  0, 240, 240
L 40.668, -2953.822, -43.6392, 31.581, -2950.297, -43.6400,  0, 240, 240
L 78.262, -2970.142, -43.6396, 40.668, -2953.822, -43.6392,  0, 240, 240
L 133.626, -2998.245, -43.6383, 78.262, -2970.142, -43.6396,  0, 240, 240
L 142.581, -3002.211, -43.6362, 133.626, -2998.245, -43.6383,  0, 240, 240
L 150.159, -3004.908, -43.6390, 142.581, -3002.211, -43.6362,  0, 240, 240
L 166.976, -3010.725, -43.6402, 150.159, -3004.908, -43.6390,  0, 240, 240
L 193.916, -3017.658, -43.6381, 166.976, -3010.725, -43.6402,  0, 240, 240
L 204.07, -3019.544, -43.6409, 193.916, -3017.658, -43.6381,  0, 240, 240
L 212.591, -3020.309, -43.6402, 204.07, -3019.544, -43.6409,  0, 240, 240
L 215.655, -3020.713, -43.6390, 212.591, -3020.309, -43.6402,  0, 240, 240
L 219.237, -3019.334, -43.6379, 215.655, -3020.713, -43.6390,  0, 240, 240
L 223.529, -3017.956, -43.6400, 219.237, -3019.334, -43.6379,  0, 240, 240
L 231.061, -3014.817, -43.6398, 223.529, -3017.956, -43.6400,  0, 240, 240
L 233.767, -3012.9, -43.6398, 231.061, -3014.817, -43.6398,  0, 240, 240
L 245.096, -3005.764, -43.6482, 233.767, -3012.9, -43.6398,  0, 240, 240
L 196.628, -3118.198, -43.6379, 180.971, -3114.806, -43.6375,  0, 240, 240
L 204.725, -3119.406, -43.6441, 196.628, -3118.198, -43.6379,  0, 240, 240
L 209.643, -3119.246, -43.6482, 204.725, -3119.406, -43.6441,  0, 240, 240
L 212.947, -3117.981, -43.6415, 209.643, -3119.246, -43.6482,  0, 240, 240
L 221.376, -3113.803, -43.6482, 212.947, -3117.981, -43.6415,  0, 240, 240
L 223.96, -3111.465, -43.6390, 221.376, -3113.803, -43.6482,  0, 240, 240
L 227.816, -3107.19, -43.6413, 223.96, -3111.465, -43.6390,  0, 240, 240
L 230.964, -3103.971, -43.6482, 227.816, -3107.19, -43.6413,  0, 240, 240
L 231.585, -3100.717, -43.6403, 230.964, -3103.971, -43.6482,  0, 240, 240
L 232.079, -3098.868, -43.6396, 231.585, -3100.717, -43.6403,  0, 240, 240
L 232.564, -3095.604, -43.6409, 232.079, -3098.868, -43.6396,  0, 240, 240
L 233.038, -3075.173, -43.6424, 232.564, -3095.604, -43.6409,  0, 240, 240
L 232.774, -3073.57, -43.6424, 233.038, -3075.173, -43.6424,  0, 240, 240
L 227.934, -3078.479, -43.6370, 232.774, -3073.57, -43.6424,  0, 240, 240
L 223.562, -3082.629, -43.6394, 227.934, -3078.479, -43.6370,  0, 240, 240
L 220.869, -3084.689, -43.6396, 223.562, -3082.629, -43.6394,  0, 240, 240
L 218.075, -3086.442, -43.6385, 220.869, -3084.689, -43.6396,  0, 240, 240
L 214.855, -3087.976, -43.6390, 218.075, -3086.442, -43.6385,  0, 240, 240
L 213.813, -3088.376, -43.6390, 214.855, -3087.976, -43.6390,  0, 240, 240
L 208.675, -3089.893, -43.6388, 213.813, -3088.376, -43.6390,  0, 240, 240
L 203.216, -3090.831, -43.6394, 208.675, -3089.893, -43.6388,  0, 240, 240
L 189.259, -3091.597, -43.6398, 203.216, -3090.831, -43.6394,  0, 240, 240
L 185.958, -3091.414, -43.6417, 189.259, -3091.597, -43.6398,  0, 240, 240
L 182.802, -3091.761, -43.6417, 185.958, -3091.414, -43.6417,  0, 240, 240
L 173.72, -3089.567, -43.6398, 182.802, -3091.761, -43.6417,  0, 240, 240
L 169.038, -3088.593, -43.6392, 173.72, -3089.567, -43.6398,  0, 240, 240
L 161.211, -3086.551, -43.6409, 169.038, -3088.593, -43.6392,  0, 240, 240
L 151.99, -3083.691, -43.6400, 161.211, -3086.551, -43.6409,  0, 240, 240
L 124.764, -3073.684, -43.6409, 151.99, -3083.691, -43.6400,  0, 240, 240
L 107.482, -3066.587, -43.6407, 124.764, -3073.684, -43.6409,  0, 240, 240
L 81.754, -3054.595, -43.6411, 107.482, -3066.587, -43.6407,  0, 240, 240
L 20.057, -3023.456, -43.6388, 81.754, -3054.595, -43.6411,  0, 240, 240
L 13.862, -3020.685, -43.6400, 20.057, -3023.456, -43.6388,  0, 240, 240
L 8.648, -3019.109, -43.6390, 13.862, -3020.685, -43.6400,  0, 240, 240
L 2.247, -3017.877, -43.6396, 8.648, -3019.109, -43.6390,  0, 240, 240
L -4.254, -3017.46, -43.6387, 2.247, -3017.877, -43.6396,  0, 240, 240
L -7.779, -3017.545, -43.6385, -4.254, -3017.46, -43.6387,  0, 240, 240
L -11.059, -3017.885, -43.6381, -7.779, -3017.545, -43.6385,  0, 240, 240
L -14.077, -3018.69, -43.6345, -11.059, -3017.885, -43.6381,  0, 240, 240
L -18.304, -3019.931, -43.6394, -14.077, -3018.69, -43.6345,  0, 240, 240
L -24.772, -3022.85, -43.6390, -18.304, -3019.931, -43.6394,  0, 240, 240
L -28.383, -3024.922, -43.6366, -24.772, -3022.85, -43.6390,  0, 240, 240
L -31.992, -3027.402, -43.6411, -28.383, -3024.922, -43.6366,  0, 240, 240
L -34.509, -3029.452, -43.6450, -31.992, -3027.402, -43.6411,  0, 240, 240
L -35.354, -3030.73, -43.6428, -34.509, -3029.452, -43.6450,  0, 240, 240
L -36.234, -3032.316, -43.6242, -35.354, -3030.73, -43.6428,  0, 240, 240
L -37.282, -3034.619, -43.6392, -36.234, -3032.316, -43.6242,  0, 240, 240
L -38.305, -3037.896, -43.6381, -37.282, -3034.619, -43.6392,  0, 240, 240
L -38.783, -3040.166, -43.6390, -38.305, -3037.896, -43.6381,  0, 240, 240
L -39.189, -3050.418, -43.6392, -38.783, -3040.166, -43.6390,  0, 240, 240
L -38.02, -3066.375, -43.6482, -39.189, -3050.418, -43.6392,  0, 240, 240
L -29.349, -3058.608, -43.6394, -38.02, -3066.375, -43.6482,  0, 240, 240
L -25.277, -3055.477, -43.6394, -29.349, -3058.608, -43.6394,  0, 240, 240
L -18.893, -3051.281, -43.6387, -25.277, -3055.477, -43.6394,  0, 240, 240
L -13.498, -3048.482, -43.6379, -18.893, -3051.281, -43.6387,  0, 240, 240
L -10.592, -3047.175, -43.6388, -13.498, -3048.482, -43.6379,  0, 240, 240
L -7.328, -3046.283, -43.6379, -10.592, -3047.175, -43.6388,  0, 240, 240
L -6.142, -3046.729, -43.6405, -7.328, -3046.283, -43.6379,  0, 240, 240
L 2.058, -3045.6, -43.6396, -6.142, -3046.729, -43.6405,  0, 240, 240
L 4.994, -3045.632, -43.6396, 2.058, -3045.6, -43.6396,  0, 240, 240
L 14.989, -3046.408, -43.6394, 4.994, -3045.632, -43.6396,  0, 240, 240
L 20.845, -3047.345, -43.6396, 14.989, -3046.408, -43.6394,  0, 240, 240
L 28.08, -3049.974, -43.6394, 20.845, -3047.345, -43.6396,  0, 240, 240
L 35.575, -3051.18, -43.6385, 28.08, -3049.974, -43.6394,  0, 240, 240
L 44.849, -3054.698, -43.6392, 35.575, -3051.18, -43.6385,  0, 240, 240
L 53.013, -3057.262, -43.6375, 44.849, -3054.698, -43.6392,  0, 240, 240
L 62.123, -3060.983, -43.6390, 53.013, -3057.262, -43.6375,  0, 240, 240
L 70.628, -3064.751, -43.6390, 62.123, -3060.983, -43.6390,  0, 240, 240
L 104.6, -3081.421, -43.6413, 70.628, -3064.751, -43.6390,  0, 240, 240
L 162.12, -3107.598, -43.6385, 104.6, -3081.421, -43.6413,  0, 240, 240
L 170.777, -3111.119, -43.6398, 162.12, -3107.598, -43.6385,  0, 240, 240
L 180.971, -3114.806, -43.6392, 170.777, -3111.119, -43.6398,  0, 240, 240
L -2130.514, -2684.925, 45.8023, -2028.933, -2726.968, 45.8018,  127, 0, 0
L -2136.876, -2675.663, 45.8023, -2130.514, -2684.925, 45.8023,  127, 0, 0
L -1989.592, -2563.41, 45.8031, -2136.876, -2675.663, 45.8023,  127, 0, 0
L -2051.153, -2558.128, 45.8034, -1989.592, -2563.41, 45.8031,  127, 0, 0
L -2123.22, -2646.534, 45.8040, -2051.153, -2558.128, 45.8034,  127, 0, 0
L -2134.979, -2652.282, 45.8042, -2123.22, -2646.534, 45.8040,  127, 0, 0
L -2206.122, -2475.161, 45.8049, -2134.979, -2652.282, 45.8042,  127, 0, 0
L -2221.287, -2532.69, 45.8051, -2206.122, -2475.161, 45.8049,  127, 0, 0
L -2158.849, -2639.95, 45.8057, -2221.287, -2532.69, 45.8051,  127, 0, 0
L -2169.056, -2643.605, 45.8059, -2158.849, -2639.95, 45.8057,  127, 0, 0
L -2346.032, -2652.478, 45.8066, -2169.056, -2643.605, 45.8059,  127, 0, 0
L -2303.558, -2686.255, 45.8070, -2346.032, -2652.478, 45.8066,  127, 0, 0
L -2179.963, -2658.784, 45.8076, -2303.558, -2686.255, 45.8070,  127, 0, 0
L -2175.714, -2671.689, 45.8076, -2179.963, -2658.784, 45.8076,  127, 0, 0
L -2230.048, -2853.988, 45.8085, -2175.714, -2671.689, 45.8076,  127, 0, 0
L -2178.52, -2817.362, 45.8089, -2230.048, -2853.988, 45.8085,  127, 0, 0
L -2169.1, -2692.468, 45.8096, -2178.52, -2817.362, 45.8089,  127, 0, 0
L -2163.099, -2685.158, 45.8096, -2169.1, -2692.468, 45.8096,  127, 0, 0
L -2150.858, -2686.221, 45.8098, -2163.099, -2685.158, 45.8096,  127, 0, 0
L -2006.636, -2791.732, 45.8106, -2150.858, -2686.221, 45.8098,  127, 0, 0
L -2028.933, -2726.968, 45.8109, -2006.636, -2791.732, 45.8106,  127, 0, 0
L -1705.24, -1607.399, 73.8136, -1649.352, -1607.399, 73.8138,  0, 240, 0
L -1649.352, -1607.399, 73.8134, -1649.513, -1585.25, 73.8132,  0, 240, 0
L -1703.133, -1632.361, 73.8247, -1705.24, -1607.399, 73.8132,  0, 240, 0
L -1702.727, -1659.15, 73.8238, -1703.133, -1632.361, 73.8247,  0, 240, 0
L -1704.178, -1666.989, 73.8238, -1702.727, -1659.15, 73.8238,  0, 240, 0
L -1706.927, -1678.454, 73.8242, -1704.178, -1666.989, 73.8238,  0, 240, 0
L -1711.04, -1690.362, 73.8218, -1706.927, -1678.454, 73.8242,  0, 240, 0
L -1722.253, -1716.111, 73.8229, -1711.04, -1690.362, 73.8218,  0, 240, 0
L -1724.687, -1720.434, 73.8222, -1722.253, -1716.111, 73.8229,  0, 240, 0
L -1728.894, -1726.875, 73.8233, -1724.687, -1720.434, 73.8222,  0, 240, 0
L -1745.69, -1749.782, 73.8241, -1728.894, -1726.875, 73.8233,  0, 240, 0
